cal_per_gesture,config,patient,n_cal,n_test_same,n_test_next,has_next_session,fit_time_s,same_acc,same_f1m,same_f1_rest,same_f1_close,same_f1_open,next_acc,next_f1m,next_f1_rest,next_f1_close,next_f1_open
4,patient_only,patient8,48,117,936,True,0.6994400024414062,0.8803418803418803,0.8752448764315853,0.9873417721518987,0.8571428571428571,0.7812500000000001,0.8760683760683761,0.7445967274246422,0.8208092485549133,0.9248856956237753,0.488095238095238
4,grabmyo_cal,patient8,48,117,936,True,89.93647694587708,0.7948717948717948,0.7922538392050588,0.975,0.7073170731707318,0.6944444444444444,0.46047008547008544,0.25083383244359725,0.02531645569620253,0.6570743405275781,0.07011070110701106
4,patient_only,patient9,48,117,936,True,0.5458388328552246,0.7350427350427351,0.7335891812865497,0.9333333333333333,0.6736842105263158,0.59375,0.7841880341880342,0.3163379130205844,0.0,0.8800482218203738,0.06896551724137932
4,grabmyo_cal,patient9,48,117,936,True,90.83638978004456,0.8290598290598291,0.817030260380014,1.0,0.6551724137931034,0.7959183673469388,0.6036324786324786,0.6363002163159798,0.9803921568627451,0.7020933977455718,0.22641509433962265
4,patient_only,patient10,48,117,936,True,0.5478408336639404,0.6324786324786325,0.6290467702232408,0.5818181818181819,0.6386554621848739,0.6666666666666666,0.8344017094017094,0.5042328634295518,0.43902439024390244,0.9085365853658538,0.1651376146788991
4,grabmyo_cal,patient10,48,117,936,True,90.99356198310852,0.6068376068376068,0.5895676046671242,1.0,0.5106382978723405,0.2580645161290323,0.40384615384615385,0.47166700123562805,0.8382352941176471,0.5355285961871751,0.041237113402061855
4,patient_only,patient11,48,117,936,True,0.6060278415679932,0.6923076923076923,0.6934752076935894,0.7761194029850746,0.6727272727272727,0.631578947368421,0.8258547008547008,0.6897522901513922,0.5714285714285714,0.8896411645226812,0.608187134502924
4,grabmyo_cal,patient11,48,117,936,True,90.28822302818298,0.6581196581196581,0.6223674655047204,1.0,0.6078431372549019,0.25925925925925924,0.45405982905982906,0.24471062083890652,0.0,0.6276679841897234,0.10646387832699619
4,patient_only,patient12,48,117,936,True,1.0822288990020752,0.7948717948717948,0.7790816326530612,0.975,0.7551020408163266,0.6071428571428571,0.9123931623931624,0.6940665129597918,0.9570552147239264,0.9493201483312733,0.17582417582417584
4,grabmyo_cal,patient12,48,117,936,True,88.89274001121521,0.8547008547008547,0.8517524735871206,1.0,0.8089887640449438,0.746268656716418,0.8600427350427351,0.6903060486454092,1.0,0.9160794362588084,0.15483870967741936
4,patient_only,patient13,48,117,936,True,0.6034619808197021,0.9829059829059829,0.983008658008658,0.9870129870129869,0.975,0.9870129870129869,0.7628205128205128,0.32006452981433725,0.0,0.8643031784841076,0.09589041095890412
4,grabmyo_cal,patient13,48,117,936,True,91.7015118598938,0.8717948717948718,0.8715966730123038,0.8695652173913044,0.8536585365853658,0.891566265060241,0.297008547008547,0.1871669843198169,0.0,0.43838193791157104,0.1231190150478796
4,patient_only,patient14,48,117,936,True,0.5815339088439941,0.5042735042735043,0.4797933513027852,0.4642857142857143,0.5599999999999999,0.4150943396226415,0.8076923076923077,0.5248059241080179,0.039215686274509796,0.8826597131681878,0.652542372881356
